upper|lower|rain|month|yr|monthF
3560|19|11.2|2.4|9|1996|9
3561|18.3|10|1.2|9|1996|9
3562|15|5.5|7.5|10|1996|10
3563|15.5|-0.5|4.6|10|1996|10
3564|16.8|4|0.1|10|1996|10
3565|15.3|5|1.1|10|1996|10
3566|14.8|4|1.9|10|1996|10
3567|13.8|2|0.6|10|1996|10
3568|13.3|7|0.1|10|1996|10
3569|16|9.5|0|10|1996|10
3570|17.8|6.5|8.9|10|1996|10
3571|15|4.3|0|10|1996|10
3572|14.6|-0.4|0|10|1996|10
3573|15.2|6.3|0|10|1996|10
3574|15|6.1|0|10|1996|10
3575|18.8|7|0|10|1996|10
3576|18.5|6.5|0.6|10|1996|10
3577|15.3|2|0.6|10|1996|10
3578|14.5|-1.5|0.3|10|1996|10
3579|14.5|-0.5|5.2|10|1996|10
3580|15.5|5.5|2.2|10|1996|10
3581|15.6|8.3|0.1|10|1996|10
3582|16.5|7|2.6|10|1996|10
3583|15|5.5|0|10|1996|10
3584|18|2.5|0|10|1996|10
3585|19.5|4.4|0|10|1996|10
3586|18.7|9.3|0|10|1996|10
3587|17.1|6.1|2.1|10|1996|10
3588|14.6|7|4.7|10|1996|10
3589|16.3|10|2.1|10|1996|10
3590|15.8|7.3|1.6|10|1996|10
3591|11.5|1.8|0|10|1996|10
3592|11.3|6|2.4|10|1996|10
3593|15|6.4|0.6|11|1996|11
3594|16|8|0|11|1996|11
3595|17.4|11.8|3.8|11|1996|11
3596|17.5|10|20.2|11|1996|11
3597|14.8|6.5|0|11|1996|11
3598|15|6.8|1.8|11|1996|11
3599|14|5|1|11|1996|11
3600|11|-3.5|0.8|11|1996|11
3601|11.3|1|0|11|1996|11
3602|11|1.5|17.3|11|1996|11
3603|6.8|-5.3|0.1|11|1996|11
3604|8|-3.5|0.1|11|1996|11
3605|8.8|-1|0.1|11|1996|11
3606|7.8|-5.5|0|11|1996|11
3607|8.4|-4|0|11|1996|11
3608|10|-5.5|0|11|1996|11
3609|8.4|-2.3|2.3|11|1996|11
3610|9|-0.8|0.7|11|1996|11
3611|5.5|-7|15.4|11|1996|11
3612|6.5|-2|18.9|11|1996|11
3613|6|-3.2|0.7|11|1996|11
3614|5.5|-7|0|11|1996|11
3615|6.9|-3|0|11|1996|11
3616|5.5|-2.5|0|11|1996|11
3617|10.8|-0.5|11.2|11|1996|11
3618|8.8|-0.3|0.2|11|1996|11
3619|6.8|-4.3|0|11|1996|11
3620|5|-3.3|0|11|1996|11
3621|11.8|-2.8|6.7|11|1996|11
3622|10.8|4.5|0.8|11|1996|11
3623|9.8|0|0.5|12|1996|12
3624|12|3.3|0.3|12|1996|12
3625|10.5|1.5|8.1|12|1996|12
3626|12.5|-0.5|0.4|12|1996|12
3627|9.4|-5|0|12|1996|12
3628|7.5|-3.9|0|12|1996|12
3629|4.8|-1|0|12|1996|12
3630|5.8|1.2|0.1|12|1996|12
3631|5|0.3|0|12|1996|12
3632|4.7|-0.2|0|12|1996|12
3633|4.3|0.3|0|12|1996|12
3634|4.5|-0.8|0|12|1996|12
3635|4|-1.5|0.2|12|1996|12
3636|4.5|-7.5|0.6|12|1996|12
3637|6.6|-5.8|0|12|1996|12
3638|8.3|3|0|12|1996|12
3639|7|0.8|0.7|12|1996|12
3640|8.3|2.8|1.1|12|1996|12
3641|10|5|2.8|12|1996|12
3642|8.5|2.5|0.2|12|1996|12
3643|8|2|1|12|1996|12
3644|3.6|2.1|0|12|1996|12
3645|6.1|-2|0|12|1996|12
3646|4.5|-4.1|0|12|1996|12
3647|2.8|-4.5|0.3|12|1996|12
3648|4.6|-7|0|12|1996|12
3649|1.7|-7|0.4|12|1996|12
3650|3.5|-3.3|0.5|12|1996|12
3651|2|-7|0|12|1996|12
3652|3.8|-5|0.3|12|1996|12
3653|3.4|-6.8|0|12|1996|12
3654|-0.5|-7.8|0|1|1997|1
3655|-2|-10|0|1|1997|1
3656|0.5|-7|0|1|1997|1
3657|-0.5|-4|0|1|1997|1
3658|1.1|-2|0|1|1997|1
3659|2.3|-1|0|1|1997|1
3660|2.5|-2.5|0|1|1997|1
3661|0|-4|0|1|1997|1
3662|-0.4|-3.3|0.8|1|1997|1
3663|0.8|-1.8|1.5|1|1997|1
3664|1.4|-1.4|0|1|1997|1
3665|7.3|0.2|2.1|1|1997|1
3666|8.3|2.8|0|1|1997|1
3667|10|-5|0|1|1997|1
3668|7|-5.3|0|1|1997|1
3669|2.5|-5.3|0|1|1997|1
3670|7.3|-3.8|0.2|1|1997|1
3671|7.5|4.5|2.3|1|1997|1
3672|8|3|2.6|1|1997|1
3673|6|2|0|1|1997|1
3674|7.3|1|0|1|1997|1
3675|5.5|1|3.8|1|1997|1
3676|8.1|2.5|1.3|1|1997|1
3677|8|4|0|1|1997|1
3678|10.5|-3.5|0|1|1997|1
3679|11|-3.6|0|1|1997|1
3680|8.3|-3|0|1|1997|1
3681|7|-0.5|0.1|1|1997|1
3682|7.8|-0.8|0|1|1997|1
3683|5.6|2.5|0|1|1997|1
3684|4.7|2.5|0|1|1997|1
3685|5.2|2.8|0|2|1997|2
3686|7|1.9|0|2|1997|2
3687|8.3|-5|0|2|1997|2
3688|8.8|3|0|2|1997|2
3689|9.3|1.5|6.9|2|1997|2
3690|9.2|3|0.2|2|1997|2
3691|10.4|7|0|2|1997|2
3692|10.6|-3|2.1|2|1997|2
3693|9.4|-1|0|2|1997|2
3694|12|7.5|1.8|2|1997|2
3695|10.5|3|4.3|2|1997|2
3696|11.8|6|4|2|1997|2
3697|11.5|3|5|2|1997|2
3698|8.7|-1.5|0|2|1997|2
3699|6.9|0.4|0|2|1997|2
3700|9.1|1.5|0|2|1997|2
3701|8.8|4|2.5|2|1997|2
3702|10.5|4.8|9.9|2|1997|2
3703|8|1.5|0.7|2|1997|2
3704|10.9|5|3.9|2|1997|2
3705|12.3|7|0.6|2|1997|2
3706|12.6|6.5|3.5|2|1997|2
3707|11.5|7.5|0|2|1997|2
3708|13|3.8|6.3|2|1997|2
3709|12|6.8|6.5|2|1997|2
3710|13.3|5|2.7|2|1997|2
3711|13.1|2.4|0|2|1997|2
3712|10.3|5.6|0|2|1997|2
3713|12.7|2.3|0|3|1997|3
3714|12.1|7.2|0|3|1997|3
3715|12.5|2.3|0|3|1997|3
3716|9.5|4|8.5|3|1997|3
3717|10.5|6|1.6|3|1997|3
3718|11.8|1.8|0.7|3|1997|3
3719|12.3|5.3|0|3|1997|3
3720|11.5|7.5|0|3|1997|3
3721|12.3|7|0.8|3|1997|3
3722|14|3.3|0|3|1997|3
3723|16|-1.3|0|3|1997|3
3724|17.8|0.8|0|3|1997|3
3725|15|6.8|0|3|1997|3
3726|12.5|8.5|0|3|1997|3
3727|14.3|5.5|0|3|1997|3
3728|16.3|8.5|0|3|1997|3
3729|15.3|3.8|0|3|1997|3
3730|17.5|7|0|3|1997|3
3731|13.3|7|0|3|1997|3
3732|12.3|1|0|3|1997|3
3733|13.8|2.8|0|3|1997|3
3734|12.3|-1.8|0|3|1997|3
3735|13.3|4.8|0.3|3|1997|3
3736|12.5|2.5|0|3|1997|3
3737|10.3|2.8|0.3|3|1997|3
3738|13.5|8.5|0|3|1997|3
3739|13.5|4.5|0|3|1997|3
3740|16.6|4.2|0|3|1997|3
3741|12|2.3|0|3|1997|3
3742|12.8|-0.5|0|3|1997|3
3743|14.4|8|0|3|1997|3
3744|16|0.2|0|4|1997|4
3745|16.3|0.5|0|4|1997|4
3746|17.5|7|0|4|1997|4
3747|14.6|1|0|4|1997|4
3748|12.3|6.5|0|4|1997|4
3749|16.1|7.5|0|4|1997|4
3750|14.5|-2.5|0|4|1997|4
3751|15|-1.8|0|4|1997|4
3752|17|-0.5|0|4|1997|4
3753|20.5|0|0|4|1997|4
3754|20.5|5|0|4|1997|4
3755|18.5|-2.8|0|4|1997|4
3756|14.3|0.8|0|4|1997|4
3757|16.5|4|0|4|1997|4
3758|15.5|4.3|0|4|1997|4
3759|13.8|-2|0|4|1997|4
3760|15.5|6.8|0|4|1997|4
3761|14.5|-2|0|4|1997|4
3762|12|3.5|0.4|4|1997|4
3763|9.8|-1.2|0|4|1997|4
3764|10.5|-5|0|4|1997|4
3765|13.5|4|0|4|1997|4
3766|12.8|3.5|0|4|1997|4
3767|14.8|4.3|0|4|1997|4
3768|15|4.2|0.1|4|1997|4
3769|11.1|8|9.3|4|1997|4
3770|14|7.6|1.3|4|1997|4
3771|13.3|10.5|0.2|4|1997|4
3772|17.5|10|0|4|1997|4
3773|17|5.3|0|4|1997|4
3774|19.8|3.5|0|5|1997|5
3775|23|4|0|5|1997|5
3776|25.5|5.5|0|5|1997|5
3777|24.8|11.8|1.1|5|1997|5
3778|18.5|11|0|5|1997|5
3779|16.8|2.8|5.6|5|1997|5
3780|8.8|-1.8|0|5|1997|5
3781|11.5|4|2.9|5|1997|5
3782|12.5|5.8|0.7|5|1997|5
3783|13.5|6.5|4.6|5|1997|5
3784|14.5|6.5|1|5|1997|5
3785|15.1|7|1.2|5|1997|5
3786|14.8|5.5|2.6|5|1997|5
3787|16.8|2.3|0.4|5|1997|5
3788|18.3|2.5|0|5|1997|5
3789|19.2|2.7|0|5|1997|5
3790|21.5|10.9|1.2|5|1997|5
3791|25.6|13.8|1.4|5|1997|5
3792|20|10.5|0|5|1997|5
3793|17.5|5.8|2.4|5|1997|5
3794|16.3|10|3.3|5|1997|5
3795|13.3|6.5|0|5|1997|5
3796|13.9|7.4|0.2|5|1997|5
3797|16.5|1.5|0|5|1997|5
3798|16.5|2.8|0|5|1997|5
3799|19.5|2.2|0|5|1997|5
3800|22|3|0|5|1997|5
3801|20.5|4.5|0|5|1997|5
3802|18.4|4.3|0|5|1997|5
3803|24|4.8|0|5|1997|5
3804|24.5|7|0|5|1997|5
3805|23|8.2|0|6|1997|6
3806|20|10.5|0.2|6|1997|6
3807|20.3|8.5|0|6|1997|6
3808|21.7|9.2|0|6|1997|6
3809|23.4|10.5|0|6|1997|6
3810|26.1|13.1|1|6|1997|6
3811|24.2|14.5|8.4|6|1997|6
3812|23|11.5|0|6|1997|6
3813|20.8|9|1.7|6|1997|6
3814|22.5|9.5|0|6|1997|6
3815|26.3|15.5|5.3|6|1997|6
3816|24.9|13.5|1.3|6|1997|6
3817|19.9|13.1|0|6|1997|6
3818|20.8|12|0|6|1997|6
3819|17|8.2|0|6|1997|6
3820|18.3|8|0|6|1997|6
3821|21|10|2.2|6|1997|6
3822|20.5|8.8|0|6|1997|6
3823|20.5|4|3.9|6|1997|6
3824|15.8|7.5|1.9|6|1997|6
3825|16|10.5|5.3|6|1997|6
3826|17.5|10|7.5|6|1997|6
3827|17.5|11|5.8|6|1997|6
3828|19.5|10|0.1|6|1997|6
3829|17.3|11|4.3|6|1997|6
3830|16.5|11.3|3.8|6|1997|6
3831|16.8|10.5|12.2|6|1997|6
3832|12.8|9.8|3.8|6|1997|6
3833|16|10.3|1.8|6|1997|6
3834|18|10.3|0|6|1997|6
3835|16.5|10.8|0.5|7|1997|7
3836|17.5|9.3|0|7|1997|7
3837|19|8.8|4.2|7|1997|7
3838|17|10.8|10.5|7|1997|7
3839|19.5|9.5|0|7|1997|7
3840|21.8|9.3|0|7|1997|7
3841|23.8|12.3|0|7|1997|7
3842|26.3|12.3|0|7|1997|7
3843|26.8|16|0.2|7|1997|7
3844|26.8|12.3|0|7|1997|7
3845|23.5|9.8|0|7|1997|7
3846|23.5|11.3|0|7|1997|7
3847|24.9|14.5|0.2|7|1997|7
3848|23.5|13.5|0|7|1997|7
3849|23.8|14|0.2|7|1997|7
3850|24.8|14.3|0|7|1997|7
3851|21.5|13.8|0.7|7|1997|7
3852|20.1|10|0|7|1997|7
3853|21.3|11.2|1.1|7|1997|7
3854|25.1|8.3|0|7|1997|7
3855|25.5|11|0|7|1997|7
3856|26|9|0|7|1997|7
3857|26.3|11|0|7|1997|7
3858|27|14.8|0|7|1997|7
3859|24|13|1|7|1997|7
3860|23.3|9.8|0.1|7|1997|7
3861|21.5|14.3|17.7|7|1997|7
3862|23.8|11.5|0|7|1997|7
3863|24.5|9.8|0|7|1997|7
3864|25.8|14.5|1.4|7|1997|7
3865|23|13.5|0.1|7|1997|7
3866|18.3|13.2|4.7|8|1997|8
3867|23.4|12.5|0|8|1997|8
3868|23.1|9.5|0|8|1997|8
3869|21.5|14|4.2|8|1997|8
3870|21.8|15|20.1|8|1997|8
3871|21|15|0.3|8|1997|8
3872|24.8|15.4|32|8|1997|8
3873|26.6|15|0|8|1997|8
3874|30|15.6|0|8|1997|8
3875|28|13.4|0|8|1997|8
3876|30.8|18|0|8|1997|8
3877|28.8|16.5|0|8|1997|8
3878|27.8|18.3|1.1|8|1997|8
3879|25.8|13.1|0|8|1997|8
3880|25.9|12.2|0|8|1997|8
3881|27.9|10.5|0|8|1997|8
3882|28.4|14.5|0|8|1997|8
3883|24|14.3|2.1|8|1997|8
3884|29.3|13.5|0|8|1997|8
3885|29.8|13.5|0|8|1997|8
3886|28.8|13.5|0|8|1997|8
3887|25.8|18.8|0.1|8|1997|8
3888|23.5|19|0|8|1997|8
3889|26.3|18.5|0.7|8|1997|8
3890|24.2|16.5|7.6|8|1997|8
3891|21.8|7.5|1.6|8|1997|8
3892|22|11|0.4|8|1997|8
3893|19.5|8.9|12.8|8|1997|8
3894|19.5|13.2|0.1|8|1997|8
3895|19.6|13.5|7.4|8|1997|8
3896|21|10.5|1.1|8|1997|8
3897|23.3|14.8|0|9|1997|9
3898|21.5|7.5|0|9|1997|9
3899|21.6|12.8|0.1|9|1997|9
3900|18.8|14|2.2|9|1997|9
3901|21.3|9.4|0|9|1997|9
3902|18.5|9|0.6|9|1997|9
3903|19.5|13|0|9|1997|9
3904|21|7.8|0|9|1997|9
3905|21.3|9.8|0|9|1997|9
3906|21.5|5|0|9|1997|9
3907|20.5|9|0|9|1997|9
3908|20|11.5|0.4|9|1997|9
3909|19|6.8|2.7|9|1997|9
3910|16.5|5.8|0|9|1997|9
3911|17.3|7|0|9|1997|9
3912|19|9|0|9|1997|9
3913|21.3|6.8|0|9|1997|9
3914|22.5|5|0|9|1997|9
3915|24.7|12.9|4.4|9|1997|9
3916|16.9|12.5|4.7|9|1997|9
3917|18.7|5.5|0|9|1997|9
3918|19|4|0|9|1997|9
3919|20.8|6.7|0|9|1997|9
3920|20.8|6.8|0|9|1997|9
3921|20|13.5|0|9|1997|9
3922|19.2|11|0|9|1997|9
3923|21.5|11|0|9|1997|9
3924|19.4|6.5|0|9|1997|9
3925|19|8.3|0|9|1997|9
3926|22.9|15|0|9|1997|9
3927|21.3|15.8|0|10|1997|10
3928|24.5|9.8|0|10|1997|10
3929|18.8|7.8|0|10|1997|10
3930|18.3|9|0|10|1997|10
3931|19.5|8.5|0|10|1997|10
3932|17.1|6.5|0|10|1997|10
3933|20.8|10.5|8.2|10|1997|10
3934|15.8|11|7|10|1997|10
3935|18|13|6|10|1997|10
3936|18.3|9.3|14|10|1997|10
3937|16.5|8.5|0.2|10|1997|10
3938|13.5|8|13.5|10|1997|10
3939|12|5|0|10|1997|10
3940|12|2|0.5|10|1997|10
3941|13.5|4.8|12.6|10|1997|10
3942|14|8|0.3|10|1997|10
3943|16.3|11.5|0.7|10|1997|10
3944|18.5|6|0.1|10|1997|10
3945|21.4|6.5|0|10|1997|10
3946|22|10.3|0|10|1997|10
3947|13.3|7.3|0.3|10|1997|10
3948|12.8|-0.8|0|10|1997|10
3949|14.9|-0.1|0|10|1997|10
3950|14|4.1|0|10|1997|10
3951|12|-2.6|0|10|1997|10
3952|10.8|-4|0|10|1997|10
3953|12.8|0.5|0|10|1997|10
3954|12.8|-0.3|0|10|1997|10
3955|9.5|-4.5|0|10|1997|10
3956|11|-6|0|10|1997|10
3957|9.3|-5|0|10|1997|10
3958|13.1|-4.3|0|11|1997|11
3959|11.5|-1.8|0|11|1997|11
3960|8.3|-1.3|0.1|11|1997|11
3961|11|4.3|0|11|1997|11
3962|13.5|6|6.7|11|1997|11
3963|15.2|9.3|5.2|11|1997|11
3964|13.5|6.5|0.1|11|1997|11
3965|12.8|8.3|5.4|11|1997|11
3966|13|5.5|4.7|11|1997|11
3967|10|5.8|0.1|11|1997|11
3968|10.5|1.8|1|11|1997|11
3969|12|-2.3|0|11|1997|11
3970|10.8|-3|0.1|11|1997|11
3971|10.5|-2.8|0.1|11|1997|11
3972|13.3|-0.3|1.6|11|1997|11
3973|15|12.8|2|11|1997|11
3974|16|12|0|11|1997|11
3975|15.3|9.8|0.5|11|1997|11
3976|12.8|8.8|3.5|11|1997|11
3977|13|7|7.5|11|1997|11
3978|11.6|2.5|6.9|11|1997|11
3979|10.2|-0.2|2.4|11|1997|11
3980|11.5|-0.5|1.5|11|1997|11
3981|10.5|0|0.2|11|1997|11
3982|9|4.5|1.2|11|1997|11
3983|10|5.8|0|11|1997|11
3984|11.5|7.5|7.4|11|1997|11
3985|11.3|7|7.9|11|1997|11
3986|14|7.5|0|11|1997|11
3987|13.5|8|1.8|11|1997|11
3988|13.5|-1.8|0|12|1997|12
3989|5.3|-1|5.5|12|1997|12
3990|3.8|-1.3|0|12|1997|12
3991|4|-0.8|0|12|1997|12
3992|6.5|-3.5|0|12|1997|12
3993|9.4|7|0.2|12|1997|12
3994|10.8|6.5|0|12|1997|12
3995|11.8|7.3|2.4|12|1997|12
3996|13|7|0.5|12|1997|12
3997|13.5|9|8.6|12|1997|12
3998|14.7|10.5|0.7|12|1997|12
3999|14|4.5|0.3|12|1997|12
4000|14|-1|0|12|1997|12
4001|8.8|0.2|0|12|1997|12
4002|10.5|1.5|0|12|1997|12
4003|6.5|2|0|12|1997|12
4004|3.3|-2|0.1|12|1997|12
4005|9.3|-0.7|11.6|12|1997|12
4006|10|6.6|4.5|12|1997|12
4007|10|6|0|12|1997|12
4008|9|5|0|12|1997|12
4009|6.3|3.5|0.5|12|1997|12
4010|8.3|5.5|6.7|12|1997|12
4011|13.3|7.5|2.2|12|1997|12
4012|13.5|7.8|5.1|12|1997|12
4013|12.2|6.5|4.7|12|1997|12
4014|9.5|4|0|12|1997|12
4015|8|-1|0|12|1997|12
4016|7.5|-1.2|0.4|12|1997|12
4017|9|-0.3|1.3|12|1997|12
4018|11.6|-1.8|3.6|12|1997|12
4019|9.3|1.5|0.3|1|1998|1
4020|9.5|2.2|16.7|1|1998|1
4021|12.5|5.3|8.6|1|1998|1
4022|10.8|2.5|4.2|1|1998|1
4023|8.8|1|16|1|1998|1
4024|6.5|-1|7|1|1998|1
4025|12|-0.5|5.6|1|1998|1
4026|11.5|4.3|2.9|1|1998|1
4027|12.8|10|0.5|1|1998|1
4028|14.8|6.3|0|1|1998|1
4029|13.3|2.5|0.1|1|1998|1
4030|11.5|7.5|0|1|1998|1
4031|11.3|6.5|0.4|1|1998|1
4032|12.5|6.5|7.6|1|1998|1
4033|10.3|3.8|1.7|1|1998|1
4034|11.5|5.3|1|1|1998|1
4035|9|3.3|0.1|1|1998|1
4036|9.8|5.5|5.2|1|1998|1
4037|9.3|5.3|6.5|1|1998|1
4038|6.3|-0.5|0|1|1998|1
4039|4.8|-3|0|1|1998|1
4040|6.5|0|0|1|1998|1
4041|6|-4|0|1|1998|1
4042|4.5|-2.3|0|1|1998|1
4043|7.5|1|0|1|1998|1
4044|4.5|1|0|1|1998|1
4045|6|-2|0|1|1998|1
4046|3.8|-0.3|0|1|1998|1
4047|4.5|-4|0.3|1|1998|1
4048|7.3|-1.3|0|1|1998|1
4049|7.1|-0.3|0|1|1998|1
4050|4.5|2.3|1.2|1|1998|1
4051|6.2|-4.7|0.1|2|1998|2
4052|4|-6|0.1|2|1998|2
4053|6.5|-3.5|0|2|1998|2
4054|6.3|-4.5|0|2|1998|2
4055|8|4|0|2|1998|2
4056|10.3|3.8|0|2|1998|2
4057|9|2.5|0|2|1998|2
4058|9|7.8|3|2|1998|2
4059|11.5|2.5|0|2|1998|2
4060|10.5|6|0|2|1998|2
4061|11.5|7|0|2|1998|2
4062|14.5|7|0|2|1998|2
4063|15|5.8|0|2|1998|2
4064|18|-0.5|0|2|1998|2
4065|17.5|-0.6|0|2|1998|2
4066|16.8|2|0|2|1998|2
4067|12.3|0.5|0|2|1998|2
4068|13|0.8|0|2|1998|2
4069|11.1|3.5|0.2|2|1998|2
4070|12.8|7|0|2|1998|2
4071|14.5|7.5|0|2|1998|2
4072|11.4|1.9|1.4|2|1998|2
4073|10|1.5|0.5|2|1998|2
4074|11.8|4.8|2.3|2|1998|2
4075|11.3|1|0|2|1998|2
4076|12.7|3.6|0|2|1998|2
4077|9.3|6.5|0|2|1998|2
4078|10|2.9|1.2|2|1998|2
4079|7.3|1.5|0|3|1998|3
4080|10.3|5.5|0|3|1998|3
4081|12.5|7.8|7.3|3|1998|3
4082|14.8|7|6.1|3|1998|3
4083|11|4|0|3|1998|3
4084|11|6|8|3|1998|3
4085|12.8|5.8|5.7|3|1998|3
4086|13|7.3|0.3|3|1998|3
4087|10.5|-3.8|0.5|3|1998|3
4088|9|-2.5|0|3|1998|3
4089|9|-2.8|6|3|1998|3
4090|9.5|-0.5|0|3|1998|3
4091|8|2.5|1.3|3|1998|3
4092|11.5|1.9|0.3|3|1998|3
4093|10.3|4.4|0|3|1998|3
4094|10.5|7|0|3|1998|3
4095|11|7.8|0|3|1998|3
4096|12.3|3.5|0|3|1998|3
4097|14|2|0|3|1998|3
4098|13|0.5|0|3|1998|3
4099|12.5|6.5|0|3|1998|3
4100|10.5|6|0|3|1998|3
4101|12.5|0|0|3|1998|3
4102|10|1|2.4|3|1998|3
4103|9.5|4|3.7|3|1998|3
4104|10.5|5.5|4.2|3|1998|3
4105|12.8|9.5|1.7|3|1998|3
4106|14.5|8|0|3|1998|3
4107|16.4|6.4|0.5|3|1998|3
4108|17.5|12|0.4|3|1998|3
4109|15.3|2|0|3|1998|3
4110|15|3.8|2.1|4|1998|4
4111|13|7|3.2|4|1998|4
4112|13.5|7|4.3|4|1998|4
4113|14|5.5|8.8|4|1998|4
4114|14|5.5|0.1|4|1998|4
4115|13.8|6|8.3|4|1998|4
4116|13.5|4.5|0.7|4|1998|4
4117|13.8|1.8|0.6|4|1998|4
4118|13|4.8|11.8|4|1998|4
4119|10.8|2.5|4.2|4|1998|4
4120|8.2|3.8|2.3|4|1998|4
4121|8|-1.3|1.7|4|1998|4
4122|8.5|-1.5|0|4|1998|4
4123|8.5|-1.5|0|4|1998|4
4124|7.5|-1.5|7.2|4|1998|4
4125|6.5|-0.1|7.4|4|1998|4
4126|8.4|3|4.4|4|1998|4
4127|7.8|3|0.4|4|1998|4
4128|9|4.7|4.1|4|1998|4
4129|13|4.8|9.1|4|1998|4
4130|14.3|3.5|0|4|1998|4
4131|14.3|8.3|0.4|4|1998|4
4132|22.1|9.8|4.6|4|1998|4
4133|13.5|7.9|1|4|1998|4
4134|16.1|8.6|3.8|4|1998|4
4135|16.4|2.2|5.3|4|1998|4
4136|14.8|1.8|2.4|4|1998|4
4137|13.5|1.5|3.3|4|1998|4
4138|14.8|3|1.1|4|1998|4
4139|17|8.9|0.3|4|1998|4
4140|13.4|7|0|5|1998|5
4141|11|7.6|0.3|5|1998|5
4142|16.1|5|0.4|5|1998|5
4143|13.3|0.3|0|5|1998|5
4144|16|7.3|0|5|1998|5
4145|15|9.5|0.1|5|1998|5
4146|16.5|11|0|5|1998|5
4147|16.5|7.5|0|5|1998|5
4148|22.5|7.8|0|5|1998|5
4149|22|8.3|0|5|1998|5
4150|23.5|10|0|5|1998|5
4151|23|10|0|5|1998|5
4152|23|10|0|5|1998|5
4153|25|14.5|5.5|5|1998|5
4154|23.5|10.5|7.2|5|1998|5
4155|25.5|7|0|5|1998|5
4156|24.5|7|0|5|1998|5
4157|22.3|4.8|0|5|1998|5
4158|24|6|0|5|1998|5
4159|24.3|6.3|0|5|1998|5
4160|23.5|12.5|0|5|1998|5
4161|18.5|5|0|5|1998|5
4162|18.5|5|0|5|1998|5
4163|16|5|0|5|1998|5
4164|18.1|4.8|0|5|1998|5
4165|19.3|10.5|0.9|5|1998|5
4166|16|6.5|5.7|5|1998|5
4167|12.5|6.3|1.1|5|1998|5
4168|17.3|8.3|0.3|5|1998|5
4169|19.3|3|0|5|1998|5
4170|22.5|11.5|3.5|5|1998|5
4171|19.8|5|0|6|1998|6
4172|20.8|12|11.1|6|1998|6
4173|18.8|9.3|2.9|6|1998|6
4174|18.6|9|0.1|6|1998|6
4175|17.6|7.5|0|6|1998|6
4176|19.2|13.2|0|6|1998|6
4177|22.6|9.8|1.1|6|1998|6
4178|20.3|10.3|1.3|6|1998|6
4179|16.3|6|3|6|1998|6
4180|19.3|10.8|4.3|6|1998|6
4181|17|8.4|7.8|6|1998|6
4182|12.5|5|3.2|6|1998|6
4183|16.3|8|0.3|6|1998|6
4184|14.8|10.5|13.5|6|1998|6
4185|18|10.5|2.1|6|1998|6
4186|16.5|11.5|0|6|1998|6
4187|17.5|8.8|0|6|1998|6
4188|17.2|11|2.8|6|1998|6
4189|19.5|13.5|0.6|6|1998|6
4190|25.4|11.2|0.1|6|1998|6
4191|28.5|16.5|0|6|1998|6
4192|24|10.8|0|6|1998|6
4193|20.5|12.5|1.3|6|1998|6
4194|20.3|14|0.7|6|1998|6
4195|23|12.5|7.5|6|1998|6
4196|19.5|11|1.4|6|1998|6
4197|17.8|12.5|6.7|6|1998|6
4198|19.8|10.3|5.7|6|1998|6
4199|21|10.5|0.2|6|1998|6
4200|18.1|12.8|8.5|6|1998|6
4201|19.3|11.3|0|7|1998|7
4202|20|8.8|0|7|1998|7
4203|17.5|7.8|0|7|1998|7
4204|19.8|11|0|7|1998|7
4205|19.5|12.5|0|7|1998|7
4206|22.3|15|0.1|7|1998|7
4207|18|13|0.3|7|1998|7
4208|19.6|8.5|0|7|1998|7
4209|22.3|13.5|0|7|1998|7
4210|21.3|14.5|0.5|7|1998|7
4211|20|13.5|0.1|7|1998|7
4212|17.8|13.5|7.3|7|1998|7
4213|18.5|10.5|3.5|7|1998|7
4214|18.5|10|5.4|7|1998|7
4215|18.8|11.5|0|7|1998|7
4216|19|12|2.2|7|1998|7
4217|21.5|12.8|0.2|7|1998|7
4218|21.3|11.5|0|7|1998|7
4219|20.8|9|0|7|1998|7
4220|23|10|0|7|1998|7
4221|25|14.8|0.4|7|1998|7
4222|19.5|11.8|0|7|1998|7
4223|21.5|13.8|4.3|7|1998|7
4224|21.5|9|0|7|1998|7
4225|21|6.5|0|7|1998|7
4226|22|7.5|0|7|1998|7
4227|20.8|11.8|4.4|7|1998|7
4228|22|12.5|0|7|1998|7
4229|19.5|13.8|0.7|7|1998|7
4230|20.8|12|0|7|1998|7
4231|21.2|12.2|0|7|1998|7
4232|21.4|9.8|0|8|1998|8
4233|22.4|8.5|3|8|1998|8
4234|20.8|7.8|0.2|8|1998|8
4235|18|11.5|1.3|8|1998|8
4236|21.8|9.5|0|8|1998|8
4237|25.3|10|0|8|1998|8
4238|25.9|10.4|0|8|1998|8
4239|28.4|12|0|8|1998|8
4240|29.5|13.9|0|8|1998|8
4241|26|12.8|0|8|1998|8
4242|30.5|12.8|0|8|1998|8
4243|29.5|13|0|8|1998|8
4244|22.6|11|0|8|1998|8
4245|21.6|14|0|8|1998|8
4246|26|13.2|7.2|8|1998|8
4247|21.8|7|0|8|1998|8
4248|23.5|12.8|0|8|1998|8
4249|24.5|12.8|0|8|1998|8
4250|22.3|6|0|8|1998|8
4251|24.8|10.8|0|8|1998|8
4252|20.8|15|0.2|8|1998|8
4253|22.3|11.3|0|8|1998|8
4254|19.8|7.8|0.6|8|1998|8
4255|18.8|11.5|4.8|8|1998|8
4256|18.8|6|0.1|8|1998|8
4257|21.8|15|0.2|8|1998|8
4258|17.7|5.2|0|8|1998|8
